horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
53.409090909090914,4.545454545454546,26.13636363636364,15.90909090909091
40.625,6.25,25.0,28.125
52.74725274725275,3.296703296703297,21.978021978021978,21.978021978021978
44.117647058823536,5.882352941176471,23.529411764705884,26.47058823529412
50.98039215686274,4.901960784313725,30.392156862745097,13.72549019607843
71.42857142857143,3.571428571428571,7.142857142857142,17.857142857142858
42.85714285714286,7.142857142857143,25.0,25.0
59.57446808510638,3.1914893617021276,32.97872340425532,4.25531914893617
46.53465346534654,1.9801980198019802,18.81188118811881,32.67326732673267
39.285714285714285,7.142857142857143,28.571428571428573,25.0
63.218390804597696,4.597701149425287,19.54022988505747,12.643678160919539
51.78571428571429,1.7857142857142858,24.107142857142858,22.321428571428573
37.93103448275862,6.896551724137931,24.137931034482758,31.034482758620687
58.88888888888889,3.3333333333333335,20.0,17.77777777777778
40.19607843137255,4.901960784313725,27.45098039215686,27.45098039215686
38.46153846153846,7.6923076923076925,26.923076923076923,26.923076923076923
51.515151515151516,3.0303030303030303,17.424242424242426,28.03030303030303
51.76470588235294,2.3529411764705883,16.47058823529412,29.411764705882355
50.56179775280899,2.247191011235955,15.730337078651687,31.460674157303373
58.333333333333336,2.7777777777777777,18.51851851851852,20.37037037037037
36.92307692307693,3.8461538461538463,22.30769230769231,36.92307692307693
35.714285714285715,7.142857142857143,32.142857142857146,25.0
75.0,4.411764705882353,5.882352941176471,14.705882352941178
48.31460674157304,2.247191011235955,23.59550561797753,25.842696629213485
75.82417582417582,3.296703296703297,9.89010989010989,10.989010989010989
51.282051282051285,3.8461538461538467,16.666666666666668,28.205128205128208
38.46153846153846,2.564102564102564,20.51282051282051,38.46153846153846
65.51724137931033,2.2988505747126435,6.896551724137931,25.287356321839077
43.01075268817204,2.150537634408602,19.354838709677416,35.483870967741936
49.54954954954955,2.7027027027027026,15.315315315315315,32.432432432432435
55.88235294117647,2.941176470588235,18.627450980392155,22.549019607843135
53.01204819277109,2.4096385542168677,18.072289156626507,26.506024096385545
71.15384615384616,3.8461538461538463,7.6923076923076925,17.307692307692307
49.504950495049506,1.9801980198019802,19.801980198019802,28.712871287128714
42.391304347826086,4.3478260869565215,27.173913043478258,26.08695652173913
62.5,4.6875,6.25,26.5625
67.3076923076923,5.769230769230769,7.6923076923076925,19.23076923076923
50.00000000000001,2.5641025641025643,16.666666666666668,30.769230769230774
47.727272727272734,2.272727272727273,21.590909090909093,28.40909090909091
56.56565656565657,2.0202020202020203,11.111111111111112,30.303030303030305
63.79310344827586,6.896551724137931,12.068965517241379,17.241379310344826
43.47826086956522,2.1739130434782608,25.0,29.34782608695652
62.31884057971015,4.3478260869565215,8.695652173913043,24.63768115942029
57.534246575342465,4.10958904109589,21.91780821917808,16.43835616438356
47.826086956521735,8.695652173913043,17.391304347826086,26.08695652173913
49.18032786885246,2.459016393442623,35.24590163934426,13.114754098360656
66.15384615384616,4.615384615384616,7.6923076923076925,21.53846153846154
57.30337078651686,2.247191011235955,10.112359550561798,30.337078651685395
46.913580246913575,2.4691358024691357,17.28395061728395,33.33333333333333
61.111111111111114,3.7037037037037037,12.962962962962964,22.22222222222222
63.79310344827586,5.172413793103448,8.620689655172413,22.413793103448274
45.12195121951219,2.4390243902439024,19.51219512195122,32.926829268292686
52.04081632653061,3.0612244897959187,13.26530612244898,31.63265306122449
42.85714285714286,3.5714285714285716,21.42857142857143,32.142857142857146
44.70588235294118,3.5294117647058822,35.294117647058826,16.47058823529412
44.943820224719104,2.247191011235955,22.471910112359552,30.337078651685395
47.77777777777778,2.2222222222222223,21.11111111111111,28.88888888888889
65.71428571428572,5.714285714285714,10.0,18.571428571428573
38.095238095238095,4.761904761904762,28.57142857142857,28.57142857142857
45.794392523364486,2.803738317757009,13.08411214953271,38.3177570093458
41.75824175824176,2.197802197802198,27.472527472527474,28.571428571428573
54.05405405405405,4.054054054054054,6.756756756756756,35.13513513513514
59.37500000000001,2.0833333333333335,10.416666666666668,28.125000000000004
48.684210526315795,5.2631578947368425,7.894736842105264,38.15789473684211
60.439560439560445,2.197802197802198,6.593406593406594,30.769230769230774
47.87234042553192,2.127659574468085,23.404255319148938,26.595744680851062
48.484848484848484,5.050505050505051,35.35353535353536,11.111111111111112
37.5,8.333333333333334,25.0,29.166666666666668
67.90123456790123,4.938271604938271,11.11111111111111,16.049382716049383
61.03896103896104,5.194805194805195,16.883116883116884,16.883116883116884
52.12765957446808,2.127659574468085,18.085106382978722,27.659574468085104
48.91304347826087,2.1739130434782608,16.304347826086957,32.608695652173914
63.49206349206349,4.761904761904762,4.761904761904762,26.984126984126984
48.05194805194805,2.5974025974025974,23.376623376623378,25.974025974025974
69.38775510204081,4.081632653061225,8.16326530612245,18.367346938775512
74.44444444444444,3.3333333333333335,8.88888888888889,13.333333333333334
60.317460317460316,6.349206349206349,15.873015873015872,17.46031746031746
73.07692307692308,5.769230769230769,5.769230769230769,15.384615384615385
52.72727272727273,3.6363636363636362,15.454545454545453,28.18181818181818
48.75,2.5,20.0,28.75
65.625,4.6875,4.6875,25.0
66.0377358490566,3.7735849056603774,5.660377358490566,24.528301886792452
