left_zone,right_zone,upper_zone,down_zone
30.205949656750573,19.794050343249427,23.34096109839817,26.659038901601832
29.82456140350877,20.175438596491226,24.561403508771928,25.43859649122807
23.288973384030417,26.71102661596958,23.288973384030417,26.71102661596958
23.846153846153847,26.153846153846157,23.846153846153847,26.153846153846157
25.76112412177986,24.238875878220142,36.768149882903984,13.23185011709602
32.3482428115016,17.6517571884984,17.89137380191693,32.108626198083066
21.428571428571427,28.57142857142857,25.396825396825395,24.6031746031746
38.57142857142857,11.428571428571429,30.102040816326532,19.89795918367347
29.773869346733665,20.22613065326633,24.623115577889443,25.37688442211055
28.18181818181818,21.818181818181817,23.636363636363637,26.363636363636363
31.82844243792325,18.17155756207675,36.681715575620764,13.318284424379232
15.449010654490106,34.55098934550989,18.72146118721461,31.278538812785385
21.428571428571427,28.57142857142857,19.047619047619047,30.95238095238095
22.786177105831534,27.213822894168466,36.177105831533474,13.822894168466522
21.62162162162162,28.37837837837838,24.806949806949806,25.193050193050194
23.972602739726025,26.027397260273972,25.342465753424655,24.65753424657534
19.419354838709676,30.58064516129032,28.064516129032256,21.93548387096774
25.89928057553957,24.100719424460433,23.980815347721823,26.019184652278177
24.364406779661017,25.635593220338983,24.152542372881356,25.847457627118644
15.3954802259887,34.6045197740113,13.62994350282486,36.37005649717514
16.53620352250489,33.46379647749511,25.92954990215264,24.070450097847356
22.13114754098361,27.868852459016395,24.59016393442623,25.40983606557377
25.64276048714479,24.35723951285521,22.19215155615697,27.80784844384303
27.19435736677116,22.805642633228842,26.724137931034484,23.27586206896552
34.23493044822256,15.765069551777435,13.678516228748068,36.321483771251934
23.06122448979592,26.93877551020408,23.26530612244898,26.73469387755102
26.895734597156398,23.104265402843602,21.80094786729858,28.19905213270142
35.101010101010104,14.8989898989899,14.983164983164984,35.01683501683502
27.867203219315897,22.132796780684107,28.772635814889338,21.227364185110666
33.94077448747152,16.059225512528474,17.995444191343964,32.004555808656036
37.280701754385966,12.719298245614034,20.175438596491226,29.82456140350877
28.41648590021692,21.58351409978308,27.87418655097614,22.125813449023862
27.272727272727273,22.727272727272727,29.0633608815427,20.9366391184573
32.352941176470594,17.647058823529413,24.613003095975234,25.38699690402477
25.0,25.0,25.61728395061728,24.382716049382715
29.586563307493538,20.41343669250646,30.749354005167955,19.25064599483204
29.33526011560694,20.664739884393065,27.601156069364166,22.39884393063584
27.639751552795033,22.36024844720497,27.32919254658385,22.67080745341615
29.58801498127341,20.411985018726593,26.217228464419478,23.782771535580526
36.351706036745405,13.648293963254593,25.590551181102363,24.409448818897637
15.229885057471263,34.770114942528735,21.26436781609195,28.735632183908045
25.498575498575498,24.501424501424502,25.925925925925927,24.074074074074076
27.941176470588236,22.058823529411764,28.553921568627448,21.44607843137255
