left_zone,right_zone,upper_zone,down_zone
32.45967741935484,17.54032258064516,24.193548387096772,25.806451612903224
22.35772357723577,27.642276422764226,23.577235772357724,26.422764227642276
26.090342679127723,23.909657320872274,21.806853582554517,28.19314641744548
19.784172661870503,30.215827338129493,26.61870503597122,23.381294964028775
15.829694323144105,34.1703056768559,35.37117903930131,14.628820960698691
34.21052631578947,15.789473684210526,17.63157894736842,32.368421052631575
21.68674698795181,28.313253012048197,24.096385542168676,25.903614457831328
38.74045801526718,11.259541984732826,30.438931297709924,19.56106870229008
30.897435897435894,19.102564102564102,23.333333333333332,26.666666666666664
24.11764705882353,25.88235294117647,27.647058823529413,22.35294117647059
30.272108843537417,19.727891156462587,32.08616780045352,17.913832199546487
15.975103734439834,34.024896265560166,20.470262793914248,29.529737206085755
26.88679245283019,23.11320754716981,25.943396226415096,24.056603773584907
17.10239651416122,32.89760348583878,34.20479302832244,15.79520697167756
29.39914163090129,20.600858369098713,18.311874105865524,31.68812589413448
22.5,27.5,26.25,23.75
19.891891891891895,30.10810810810811,25.891891891891895,24.10810810810811
23.24561403508772,26.75438596491228,25.087719298245613,24.912280701754383
24.473684210526315,25.52631578947368,25.43859649122807,24.561403508771928
17.284768211920532,32.71523178807947,18.60927152317881,31.390728476821195
19.958847736625515,30.041152263374485,21.090534979423868,28.909465020576132
25.609756097560975,24.390243902439025,29.268292682926827,20.73170731707317
24.177396280400576,25.82260371959943,25.393419170243206,24.606580829756798
26.798561151079134,23.201438848920862,26.888489208633093,23.111510791366907
31.884057971014492,18.115942028985508,14.975845410628018,35.02415458937198
25.239005736137667,24.760994263862333,22.084130019120458,27.915869980879542
26.84331797235023,23.15668202764977,21.889400921658986,28.110599078341014
34.25196850393701,15.748031496062993,16.929133858267715,33.07086614173228
29.563492063492063,20.436507936507937,27.57936507936508,22.42063492063492
37.242798353909464,12.757201646090536,25.0,25.0
37.5,12.5,24.399038461538463,25.60096153846154
30.675422138836772,19.324577861163228,31.050656660412756,18.94934333958724
37.610619469026545,12.389380530973451,30.825958702064895,19.1740412979351
35.26315789473684,14.736842105263158,23.289473684210524,26.710526315789473
23.886138613861387,26.113861386138613,27.722772277227723,22.277227722772277
29.049676025917925,20.950323974082075,31.20950323974082,18.790496760259177
29.287305122494434,20.71269487750557,30.957683741648108,19.042316258351896
30.761316872427983,19.238683127572017,28.292181069958847,21.707818930041153
33.52601156069365,16.47398843930636,24.277456647398846,25.722543352601157
36.5301724137931,13.469827586206895,24.245689655172413,25.754310344827584
14.207650273224045,35.79234972677596,13.114754098360656,36.88524590163935
25.508317929759706,24.491682070240298,29.48243992606285,20.517560073937155
26.117886178861788,23.882113821138212,29.979674796747968,20.020325203252032
23.732251521298174,26.267748478701826,22.515212981744423,27.484787018255577
26.38888888888889,23.61111111111111,25.694444444444443,24.305555555555554
34.68858131487889,15.311418685121106,21.020761245674738,28.97923875432526
29.580152671755727,20.419847328244277,28.53053435114504,21.469465648854964
40.42288557213931,9.577114427860696,23.756218905472636,26.243781094527364
30.320366132723112,19.679633867276888,31.464530892448515,18.53546910755149
35.62091503267974,14.379084967320262,31.862745098039216,18.137254901960784
29.929577464788732,20.070422535211268,31.338028169014084,18.661971830985916
30.181347150259064,19.818652849740932,26.55440414507772,23.445595854922278
39.19597989949749,10.804020100502512,25.50251256281407,24.497487437185928
19.771863117870723,30.228136882129277,29.087452471482887,20.91254752851711
29.237288135593218,20.76271186440678,25.10593220338983,24.89406779661017
23.047619047619047,26.952380952380953,25.428571428571427,24.57142857142857
23.90057361376673,26.09942638623327,25.1434034416826,24.8565965583174
26.793557833089313,23.206442166910687,28.111273792093705,21.888726207906295
25.874125874125873,24.125874125874123,25.874125874125873,24.125874125874123
21.85430463576159,28.145695364238414,25.579470198675498,24.420529801324506
27.152899824253076,22.847100175746924,26.713532513181022,23.28646748681898
22.386587771203157,27.613412228796847,18.836291913214993,31.16370808678501
38.853503184713375,11.146496815286625,24.628450106157114,25.37154989384289
19.072164948453608,30.92783505154639,21.34020618556701,28.659793814432987
33.38509316770186,16.614906832298136,16.84782608695652,33.15217391304348
26.575342465753423,23.424657534246574,22.671232876712327,27.32876712328767
26.67238421955403,23.327615780445967,23.58490566037736,26.41509433962264
25.0,25.0,18.333333333333336,31.666666666666668
25.14188422247446,24.858115777525537,24.914869466515324,25.085130533484676
30.555555555555554,19.444444444444443,22.22222222222222,27.777777777777775
36.52291105121294,13.477088948787062,19.541778975741238,30.45822102425876
29.02621722846442,20.973782771535582,29.868913857677903,20.131086142322097
24.594594594594593,25.405405405405403,22.882882882882882,27.117117117117115
26.22549019607843,23.774509803921568,24.754901960784313,25.245098039215684
34.375,15.625000000000002,30.592105263157897,19.407894736842106
29.637096774193548,20.362903225806452,14.71774193548387,35.28225806451613
30.26315789473684,19.736842105263158,20.0,30.0
29.679802955665025,20.320197044334975,26.47783251231527,23.52216748768473
21.658206429780034,28.341793570219966,23.688663282571913,26.311336717428087
26.800847457627118,23.19915254237288,29.025423728813557,20.97457627118644
28.521939953810623,21.478060046189377,27.71362586605081,22.28637413394919
25.78616352201258,24.21383647798742,23.11320754716981,26.88679245283019
31.034482758620687,18.96551724137931,4.741379310344827,45.25862068965517
37.45454545454545,12.545454545454545,30.181818181818183,19.81818181818182
26.40449438202247,23.595505617977526,27.303370786516854,22.696629213483146
31.382978723404257,18.617021276595747,31.70212765957447,18.29787234042553
24.083769633507853,25.916230366492147,28.79581151832461,21.20418848167539
27.744510978043913,22.255489021956087,29.04191616766467,20.95808383233533
25.761421319796952,24.238578680203045,30.329949238578678,19.67005076142132
38.67403314917127,11.32596685082873,24.585635359116022,25.414364640883978
19.81132075471698,30.18867924528302,24.528301886792452,25.471698113207548
29.58452722063037,20.415472779369626,24.2836676217765,25.716332378223495
26.31578947368421,23.684210526315788,21.052631578947366,28.94736842105263
26.862745098039216,23.137254901960787,23.594771241830067,26.405228758169937
17.31266149870801,32.68733850129199,33.20413436692506,16.795865633074936
22.818791946308725,27.181208053691275,23.154362416107382,26.845637583892618
19.57831325301205,30.42168674698795,24.29718875502008,25.70281124497992
22.30769230769231,27.692307692307693,22.30769230769231,27.692307692307693
22.506393861892583,27.493606138107417,35.54987212276215,14.450127877237852
34.67289719626168,15.327102803738317,14.205607476635514,35.794392523364486
28.822314049586776,21.177685950413224,25.929752066115704,24.0702479338843
27.625570776255707,22.37442922374429,27.625570776255707,22.37442922374429
29.545454545454547,20.454545454545457,24.6969696969697,25.303030303030305
29.268292682926827,20.73170731707317,21.95121951219512,28.048780487804876
24.061810154525386,25.93818984547461,22.847682119205295,27.1523178807947
37.246049661399546,12.753950338600452,25.62076749435666,24.37923250564334
