left_zone,right_zone,upper_zone,down_zone
25.575447570332482,24.42455242966752,23.91304347826087,26.086956521739133
27.272727272727273,22.727272727272727,24.545454545454543,25.454545454545453
24.011857707509883,25.988142292490117,22.33201581027668,27.66798418972332
27.96833773087071,22.03166226912929,19.525065963060687,30.474934036939313
26.763485477178424,23.23651452282158,29.979253112033195,20.020746887966805
25.53475935828877,24.46524064171123,22.19251336898396,27.807486631016044
31.20300751879699,18.796992481203006,24.62406015037594,25.375939849624057
21.42857142857143,28.571428571428573,26.42857142857143,23.571428571428573
18.83910386965377,31.160896130346234,28.818737270875765,21.18126272912424
32.06214689265537,17.937853107344633,24.293785310734464,25.706214689265536
27.87958115183246,22.12041884816754,23.82198952879581,26.17801047120419
22.551928783382788,27.44807121661721,22.10682492581602,27.893175074183976
31.807511737089204,18.1924882629108,28.990610328638496,21.009389671361504
25.806451612903228,24.193548387096776,23.076923076923077,26.923076923076923
33.59375,16.40625,25.3125,24.6875
24.609375,25.390625,19.140625,30.859375
28.88888888888889,21.11111111111111,27.63888888888889,22.36111111111111
16.29327902240326,33.706720977596746,15.885947046843178,34.11405295315682
28.095238095238095,21.904761904761905,15.714285714285714,34.285714285714285
22.111553784860558,27.888446215139442,26.39442231075697,23.605577689243027
28.80886426592798,21.191135734072024,26.315789473684212,23.68421052631579
29.51289398280802,20.487106017191977,28.510028653295127,21.48997134670487
26.80921052631579,23.190789473684212,30.92105263157895,19.078947368421055
25.51622418879056,24.48377581120944,24.041297935103245,25.958702064896755
21.099290780141846,28.900709219858157,21.27659574468085,28.72340425531915
27.848101265822788,22.151898734177216,18.67088607594937,31.329113924050635
34.02439024390244,15.97560975609756,30.48780487804878,19.51219512195122
27.560240963855424,22.43975903614458,26.506024096385545,23.49397590361446
27.36111111111111,22.63888888888889,24.305555555555557,25.694444444444446
31.884057971014492,18.115942028985508,31.884057971014492,18.115942028985508
27.03252032520325,22.96747967479675,26.422764227642276,23.577235772357724
28.351955307262568,21.64804469273743,30.865921787709496,19.1340782122905
29.41176470588235,20.588235294117645,23.52941176470588,26.470588235294116
21.829268292682926,28.170731707317074,27.195121951219512,22.804878048780488
23.456790123456788,26.54320987654321,25.30864197530864,24.691358024691358
21.305418719211822,28.694581280788178,25.0,25.0
29.790419161676645,20.20958083832335,24.101796407185628,25.89820359281437
36.677115987460816,13.322884012539186,19.74921630094044,30.250783699059564
35.10392609699769,14.896073903002309,15.357967667436489,34.64203233256351
27.308707124010553,22.691292875989447,28.496042216358838,21.503957783641162
36.315789473684205,13.68421052631579,15.894736842105262,34.10526315789473
30.563380281690144,19.43661971830986,27.323943661971832,22.67605633802817
25.186104218362285,24.81389578163772,24.317617866004962,25.682382133995038
22.937293729372936,27.06270627062706,26.402640264026402,23.597359735973598
39.02116402116402,10.978835978835978,17.989417989417987,32.010582010582006
26.755852842809364,23.244147157190636,24.581939799331103,25.418060200668897
39.43089430894309,10.56910569105691,23.848238482384822,26.151761517615174
30.668756530825494,19.331243469174503,23.772204806687565,26.227795193312435
29.652996845425864,20.347003154574132,25.709779179810724,24.290220820189273
23.25268817204301,26.747311827956988,20.43010752688172,29.569892473118276
17.817164179104477,32.18283582089553,18.470149253731343,31.529850746268657
26.992287917737787,23.00771208226221,23.650385604113108,26.34961439588689
26.213592233009706,23.78640776699029,26.375404530744337,23.624595469255663
22.049689440993788,27.95031055900621,29.50310559006211,20.496894409937887
26.41025641025641,23.589743589743588,23.333333333333332,26.666666666666664
30.63583815028902,19.364161849710985,25.578034682080926,24.421965317919078
22.601010101010104,27.3989898989899,23.863636363636367,26.136363636363637
28.709677419354836,21.29032258064516,23.225806451612904,26.774193548387096
26.351351351351354,23.64864864864865,29.594594594594597,20.405405405405407
32.9656862745098,17.034313725490197,22.67156862745098,27.32843137254902
25.842696629213485,24.15730337078652,26.264044943820227,23.735955056179776
28.00751879699248,21.992481203007518,29.51127819548872,20.488721804511275
26.641414141414142,23.35858585858586,26.01010101010101,23.989898989898993
27.198697068403906,22.80130293159609,20.846905537459282,29.153094462540714
36.56330749354005,13.436692506459947,21.0594315245478,28.940568475452196
20.149253731343286,29.850746268656717,28.358208955223883,21.64179104477612
21.464646464646467,28.535353535353536,26.641414141414142,23.35858585858586
25.581395348837212,24.41860465116279,23.255813953488374,26.74418604651163
34.601113172541744,15.398886827458256,30.055658627087197,19.9443413729128
28.57142857142857,21.428571428571427,25.741239892183287,24.25876010781671
15.637065637065637,34.36293436293436,25.28957528957529,24.71042471042471
29.8372513562387,20.1627486437613,24.68354430379747,25.31645569620253
31.367292225201073,18.632707774798927,22.654155495978554,27.34584450402145
35.632183908045974,14.367816091954023,15.172413793103448,34.82758620689655
27.400468384074944,22.59953161592506,24.004683840749415,25.995316159250585
37.5,12.5,19.83173076923077,30.16826923076923
32.510288065843625,17.48971193415638,24.279835390946502,25.720164609053498
35.648148148148145,14.351851851851851,16.319444444444443,33.68055555555556
29.72602739726027,20.273972602739725,25.753424657534246,24.246575342465754
15.557553956834532,34.44244604316547,15.827338129496402,34.172661870503596
28.1390134529148,21.860986547085204,19.84304932735426,30.156950672645742
28.75,21.25,23.75,26.25
18.34319526627219,31.65680473372781,35.20710059171598,14.792899408284024
36.760925449871465,13.239074550128533,17.866323907455012,32.13367609254499
26.507936507936506,23.49206349206349,24.285714285714285,25.71428571428571
23.475609756097562,26.524390243902438,24.54268292682927,25.45731707317073
27.551020408163264,22.448979591836736,20.068027210884352,29.931972789115644
27.10144927536232,22.898550724637683,21.44927536231884,28.55072463768116
35.317460317460316,14.682539682539682,16.26984126984127,33.73015873015873
28.77697841726619,21.223021582733814,20.023980815347723,29.97601918465228
27.681660899653977,22.31833910034602,25.60553633217993,24.394463667820066
21.875,28.125000000000004,27.467105263157897,22.532894736842106
30.0,20.0,21.26984126984127,28.730158730158728
26.050420168067227,23.949579831932773,21.288515406162464,28.711484593837536
21.1340206185567,28.8659793814433,27.147766323024054,22.852233676975946
29.420289855072465,20.579710144927535,25.507246376811594,24.492753623188406
22.514619883040936,27.485380116959064,21.052631578947366,28.94736842105263
29.55223880597015,20.447761194029848,27.16417910447761,22.835820895522385
21.5625,28.4375,23.4375,26.5625
27.215189873417724,22.78481012658228,19.620253164556964,30.37974683544304
37.25247524752475,12.747524752475247,17.698019801980198,32.3019801980198
29.356060606060606,20.643939393939394,24.81060606060606,25.189393939393938
14.301552106430156,35.69844789356985,16.29711751662971,33.70288248337029
35.714285714285715,14.285714285714286,18.64406779661017,31.35593220338983
27.63157894736842,22.36842105263158,26.31578947368421,23.684210526315788
20.0,30.0,28.57142857142857,21.428571428571427
24.46300715990453,25.536992840095465,23.031026252983292,26.968973747016705
28.034682080924856,21.965317919075147,17.63005780346821,32.369942196531795
22.255192878338278,27.74480712166172,21.513353115727,28.486646884272993
26.98630136986301,23.013698630136986,26.98630136986301,23.013698630136986
14.229249011857707,35.77075098814229,16.40316205533597,33.59683794466403
26.456876456876454,23.543123543123542,21.678321678321677,28.32167832167832
23.4192037470726,26.580796252927403,18.384074941451992,31.61592505854801
26.431718061674008,23.568281938325992,22.79735682819383,27.202643171806166
21.71428571428571,28.285714285714285,24.57142857142857,25.428571428571427
29.792746113989633,20.20725388601036,29.66321243523316,20.336787564766837
28.07262569832402,21.927374301675975,26.396648044692736,23.60335195530726
23.170731707317074,26.829268292682926,21.1890243902439,28.810975609756095
23.283582089552237,26.71641791044776,21.492537313432834,28.507462686567163
16.76829268292683,33.23170731707317,21.646341463414632,28.353658536585364
29.915730337078653,20.08426966292135,28.932584269662925,21.067415730337082
37.5,12.5,20.244565217391305,29.755434782608695
34.86352357320099,15.136476426799009,14.88833746898263,35.11166253101737
27.051671732522795,22.9483282674772,24.012158054711247,25.987841945288753
27.95275590551181,22.04724409448819,14.173228346456694,35.82677165354331
24.257425742574256,25.742574257425744,26.237623762376238,23.762376237623762
26.29310344827586,23.706896551724135,23.419540229885055,26.580459770114942
24.343675417661096,25.6563245823389,15.274463007159904,34.72553699284009
27.384196185286108,22.6158038147139,27.520435967302454,22.47956403269755
29.51127819548872,20.488721804511275,26.8796992481203,23.120300751879697
27.42537313432836,22.574626865671643,24.62686567164179,25.373134328358212
28.464419475655433,21.53558052434457,20.224719101123597,29.775280898876407
27.560240963855424,22.43975903614458,29.518072289156628,20.481927710843376
35.51282051282051,14.487179487179485,23.46153846153846,26.538461538461537
33.81294964028777,16.18705035971223,27.33812949640288,22.66187050359712
31.493506493506494,18.506493506493506,16.883116883116884,33.116883116883116
27.586206896551726,22.413793103448278,28.056426332288403,21.9435736677116
27.419354838709676,22.580645161290324,19.892473118279568,30.10752688172043
22.883295194508012,27.11670480549199,23.45537757437071,26.544622425629292
30.18867924528302,19.81132075471698,19.81132075471698,30.18867924528302
