left_zone,right_zone,upper_zone,down_zone
30.2367941712204,19.763205828779597,24.13479052823315,25.865209471766846
23.92857142857143,26.071428571428573,25.714285714285715,24.285714285714285
28.513238289205706,21.486761710794298,22.810590631364562,27.189409368635438
23.232323232323235,26.767676767676768,24.747474747474747,25.252525252525253
38.392857142857146,11.607142857142858,26.785714285714285,23.214285714285715
25.806451612903224,24.193548387096776,20.852534562211982,29.147465437788018
20.238095238095237,29.76190476190476,23.809523809523807,26.19047619047619
23.30173775671406,26.69826224328594,38.15165876777251,11.848341232227488
13.546798029556651,36.45320197044335,19.58128078817734,30.418719211822662
25.384615384615387,24.615384615384617,27.692307692307693,22.30769230769231
25.720620842572064,24.27937915742794,35.144124168514416,14.855875831485589
30.46875,19.53125,19.140625,30.859375
21.80232558139535,28.197674418604652,25.290697674418606,24.709302325581397
36.70605612998523,13.293943870014772,32.348596750369275,17.651403249630725
35.529157667386606,14.47084233261339,18.034557235421165,31.96544276457883
29.47761194029851,20.522388059701495,24.253731343283583,25.74626865671642
23.003194888178914,26.996805111821086,30.11182108626198,19.888178913738017
30.349932705248992,19.65006729475101,19.313593539703906,30.686406460296098
27.120669056152927,22.879330943847073,28.97252090800478,21.02747909199522
29.72181551976574,20.278184480234263,30.01464128843338,19.98535871156662
25.5718954248366,24.4281045751634,24.34640522875817,25.65359477124183
19.921259842519685,30.078740157480315,25.11811023622047,24.881889763779526
27.391304347826086,22.608695652173914,24.782608695652172,25.217391304347824
28.48432055749129,21.515679442508713,30.923344947735195,19.076655052264808
27.272727272727273,22.727272727272727,25.757575757575758,24.242424242424242
28.534031413612567,21.465968586387433,28.970331588132634,21.029668411867366
35.55555555555556,14.444444444444445,32.083333333333336,17.916666666666668
20.476190476190478,29.523809523809526,28.50340136054422,21.496598639455783
35.130434782608695,14.869565217391305,18.608695652173914,31.391304347826086
33.13253012048193,16.867469879518072,13.403614457831326,36.596385542168676
15.250965250965251,34.74903474903475,16.409266409266408,33.59073359073359
30.06756756756757,19.93243243243243,28.29391891891892,21.70608108108108
20.843373493975903,29.156626506024097,24.277108433734938,25.72289156626506
37.98701298701299,12.012987012987013,23.7012987012987,26.2987012987013
21.71474358974359,28.285256410256412,19.471153846153847,30.528846153846157
