left_zone,right_zone,upper_zone,down_zone
23.563218390804597,26.4367816091954,24.856321839080458,25.14367816091954
29.78723404255319,20.21276595744681,23.404255319148938,26.595744680851062
21.521035598705502,28.478964401294498,24.75728155339806,25.24271844660194
29.82456140350877,20.175438596491226,22.807017543859647,27.19298245614035
36.043360433604335,13.956639566395662,29.539295392953928,20.46070460704607
22.976878612716764,27.02312138728324,25.14450867052023,24.855491329479772
25.0,25.0,27.083333333333332,22.916666666666664
33.225806451612904,16.774193548387096,35.16129032258065,14.838709677419354
18.5378590078329,31.462140992167104,24.54308093994778,25.456919060052222
24.576271186440678,25.423728813559322,25.423728813559322,24.576271186440678
32.0945945945946,17.905405405405403,34.7972972972973,15.202702702702702
26.28032345013477,23.719676549865227,19.94609164420485,30.053908355795144
24.166666666666668,25.833333333333336,19.166666666666668,30.833333333333336
37.327188940092164,12.672811059907835,29.953917050691246,20.046082949308754
26.256281407035175,23.74371859296482,22.989949748743715,27.010050251256278
25.0,25.0,20.53571428571429,29.464285714285715
30.965147453083112,19.03485254691689,28.9544235924933,21.045576407506704
24.705882352941178,25.294117647058826,23.529411764705884,26.47058823529412
24.105461393596986,25.894538606403014,29.661016949152543,20.338983050847457
28.746594005449595,21.253405994550413,25.340599455040874,24.65940054495913
25.0,25.0,21.798780487804876,28.20121951219512
17.045454545454547,32.95454545454546,23.579545454545457,26.420454545454547
32.55813953488372,17.44186046511628,24.41860465116279,25.581395348837212
27.2845953002611,22.715404699738905,29.112271540469976,20.887728459530027
28.85375494071146,21.14624505928854,28.063241106719367,21.936758893280633
26.85185185185185,23.148148148148145,25.79365079365079,24.206349206349206
29.966887417218544,20.03311258278146,25.496688741721858,24.50331125827815
22.01492537313433,27.98507462686567,28.48258706467662,21.517412935323385
36.73780487804878,13.262195121951219,21.341463414634145,28.65853658536585
31.476997578692494,18.523002421307506,15.49636803874092,34.50363196125908
29.32330827067669,20.676691729323306,19.172932330827066,30.82706766917293
27.04225352112676,22.95774647887324,25.633802816901408,24.366197183098592
18.65671641791045,31.343283582089555,31.529850746268657,18.470149253731343
33.33333333333333,16.666666666666664,20.28423772609819,29.715762273901806
23.626373626373624,26.373626373626372,20.32967032967033,29.670329670329668
26.20689655172414,23.79310344827586,30.229885057471265,19.770114942528735
33.15217391304348,16.84782608695652,17.5,32.5
21.359223300970875,28.640776699029125,23.54368932038835,26.45631067961165
27.685950413223143,22.31404958677686,25.344352617079892,24.65564738292011
17.703862660944207,32.2961373390558,14.8068669527897,35.1931330472103
25.142857142857142,24.857142857142854,25.285714285714285,24.71428571428571
24.3006993006993,25.699300699300696,18.88111888111888,31.118881118881117
17.733333333333334,32.266666666666666,19.866666666666667,30.133333333333333
24.440894568690094,25.559105431309902,24.920127795527154,25.079872204472842
28.196721311475407,21.80327868852459,26.065573770491802,23.934426229508194
39.52095808383233,10.479041916167663,22.305389221556883,27.69461077844311
25.806451612903224,24.193548387096772,28.2258064516129,21.774193548387096
32.436708860759495,17.56329113924051,22.943037974683545,27.05696202531646
32.71028037383178,17.289719626168225,16.588785046728972,33.41121495327103
28.58910891089109,21.41089108910891,27.103960396039604,22.896039603960396
