direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8
13.197969543147208,16.07445008460237,17.93570219966159,13.367174280879864,12.690355329949238,8.798646362098138,11.16751269035533,6.768189509306261
13.664596273291924,14.906832298136646,18.012422360248447,15.527950310559005,13.043478260869565,6.211180124223602,10.559006211180124,8.074534161490682
15.200000000000001,17.8,18.2,12.8,12.4,6.6000000000000005,10.0,7.0
13.138686131386862,16.05839416058394,17.51824817518248,15.328467153284672,12.408759124087592,7.299270072992701,10.21897810218978,8.02919708029197
13.276231263383298,14.132762312633833,19.271948608137045,18.629550321199144,18.201284796573876,7.28051391862955,7.494646680942185,1.7130620985010707
12.890625,14.84375,18.75,12.890625,12.5,8.59375,12.6953125,6.8359375
11.44578313253012,14.457831325301207,17.46987951807229,15.66265060240964,13.85542168674699,9.63855421686747,10.843373493975905,6.626506024096386
11.029411764705884,11.764705882352942,18.933823529411764,17.830882352941178,16.72794117647059,9.191176470588236,10.845588235294118,3.6764705882352944
14.3801652892562,15.702479338842975,18.016528925619834,14.214876033057852,11.570247933884298,5.454545454545455,10.90909090909091,9.75206611570248
13.372093023255815,15.697674418604652,16.86046511627907,15.116279069767442,13.372093023255815,8.13953488372093,9.883720930232558,7.558139534883721
16.666666666666668,17.5,18.61111111111111,16.666666666666668,15.277777777777779,3.611111111111111,6.388888888888889,5.277777777777778
16.25835189309577,18.48552338530067,18.26280623608018,16.70378619153675,16.25835189309577,5.3452115812917596,5.3452115812917596,3.34075723830735
12.980769230769232,14.903846153846155,16.826923076923077,15.865384615384615,12.980769230769232,7.6923076923076925,10.096153846153847,8.653846153846153
12.416851441241686,13.082039911308204,18.8470066518847,19.068736141906875,17.96008869179601,7.760532150776053,8.2039911308204,2.6607538802660757
13.002364066193854,15.130023640661939,17.73049645390071,15.839243498817968,14.657210401891254,8.51063829787234,9.456264775413711,5.673758865248227
13.422818791946309,15.436241610738255,18.120805369127517,14.093959731543626,12.751677852348994,7.38255033557047,11.409395973154362,7.38255033557047
16.634429400386846,17.408123791102515,18.568665377176014,15.667311411992262,13.539651837524177,3.094777562862669,7.543520309477755,7.543520309477755
13.695652173913043,16.304347826086957,17.82608695652174,14.782608695652174,13.695652173913043,7.826086956521739,9.565217391304348,6.304347826086956
17.732558139534884,18.02325581395349,18.02325581395349,16.27906976744186,14.24418604651163,2.3255813953488373,6.104651162790698,7.267441860465117
14.42687747035573,15.810276679841897,18.18181818181818,15.41501976284585,12.648221343873518,5.335968379446641,9.683794466403162,8.49802371541502
14.831130690161528,16.29955947136564,18.061674008810574,14.390602055800294,11.45374449339207,4.845814977973569,10.279001468428781,9.838472834067549
12.5,14.24418604651163,18.02325581395349,13.953488372093023,12.063953488372094,7.994186046511628,12.5,8.72093023255814
12.418300653594772,14.379084967320262,16.99346405228758,15.686274509803923,14.379084967320262,9.15032679738562,10.457516339869281,6.5359477124183005
